id,dataset_name,edit_type,source_image,target_image,mask_path,source_prompt,target_prompt,editing_instruction,clip_score,clip_score_category,turn_index,source_parquet,sample_key,foreground,foreground_target,qwen_edit_type,vlm_confidence,vlm_notes,vlm_model,vlm_error,chordedit_sample_id,chordedit_image_path
imgedit_00000469_00,imgedit,action,RHVeLjrhygE_segment_2_frame_30.jpg,RHVeLjrhygE_segment_2_frame_85.jpg,,"A first-person view from a dark, narrow room with a checkered floor, showing two men in the distance, one holding a bat, and a menacing creature with glowing red eyes in the foreground.","A first-person view from a dark, narrow room with a checkered floor, showing two men in the distance, one raising a bat above his head, and a menacing creature with glowing red eyes in the foreground.","A man raises a bat above his head, preparing to swing.",,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,RHVeLjrhygE_segment_2_frame_30,man,man raising a bat above his head,action,high,The man in the distance has changed his pose from standing to raising a bat above his,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000469_00,imgedit_00000469_00.png
imgedit_00000470_00,imgedit,action,sK8iCNsivyk_segment_17_frame_0.jpg,sK8iCNsivyk_segment_17_frame_55.jpg,,A woman with short blonde hair holds a glass jar filled with grains.,A woman with short blonde hair raises the glass jar filled with grains higher.,The person raises a jar filled with grains higher.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,sK8iCNsivyk_segment_17_frame_0,jar,jar raised higher,action,high,"The jar is raised higher, making it more prominent in the frame.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000470_00,imgedit_00000470_00.png
imgedit_00000471_00,imgedit,action,Ww1fLDGjdLg_segment_12_frame_0.jpg,Ww1fLDGjdLg_segment_12_frame_55.jpg,,"A black and white photograph of a basketball player in a white uniform with the number 1 on the front, smiling and looking up.","A black and white photograph of a basketball player in a white uniform with the number 1 on the front, smiling and looking up with their head slightly lowered.",The person lowers their head slightly.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,Ww1fLDGjdLg_segment_12_frame_0,person,person with lowered head,action,high,The person's head is slightly lowered in the target image compared to the source image.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000471_00,imgedit_00000471_00.png
imgedit_00000472_00,imgedit,action,sK4ShxG_RdA_segment_3_frame_54.jpg,sK4ShxG_RdA_segment_3_frame_109.jpg,,"A man in a rust-colored shirt stands in a grassy park with trees in the background, holding a black object in his right hand.","A man in a rust-colored shirt stands in a grassy park with trees in the background, holding a black object with both hands.",The man lowers his hands and holds the object with both hands.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,sK4ShxG_RdA_segment_3_frame_54,hand,both hands,action,high,The man's hands are lowered and now both are holding the object.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000472_00,imgedit_00000472_00.png
imgedit_00000473_00,imgedit,action,7eGKciM1Srg_segment_350_frame_21.jpg,7eGKciM1Srg_segment_350_frame_75.jpg,,A yellow monkey with a half-open mouth and a neutral expression stands in a green field with a white picket fence.,A yellow monkey with a closed mouth and a smile stands in a green field with a white picket fence.,The monkey changes from having a half-open mouth with a neutral expression to smiling with a closed mouth.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,7eGKciM1Srg_segment_350_frame_21,monkey,monkey with a closed mouth and a smile,action,high,"The monkey's mouth is changed from half-open to closed, and its expression changes from neutral to smiling.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000473_00,imgedit_00000473_00.png
imgedit_00000474_00,imgedit,action,CUxSjxR2-q8_segment_3_frame_0.jpg,CUxSjxR2-q8_segment_3_frame_55.jpg,,A fighter in white shorts is on top of a fighter lying on the mat during a UFC match.,"A fighter in white shorts is on top of a fighter lying on the mat during a UFC match, with the fighter on the ground closing his eyes.",The man on the ground closes his eyes.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,CUxSjxR2-q8_segment_3_frame_0,the man on the ground,the man on the ground with his eyes closed,action,high,"The edit is focused on the man on the ground, specifically changing his eye state from open to closed.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000474_00,imgedit_00000474_00.png
imgedit_00000475_00,imgedit,action,A7MkZRKBAWQ_segment_31_frame_0.jpg,A7MkZRKBAWQ_segment_31_frame_55.jpg,,"A woman with blonde hair styled in a vintage updo, wearing a floral dress and a grey cardigan, is engaged in a conversation with a man in a dark jacket.","A woman with blonde hair styled in a vintage updo, wearing a floral dress and a grey cardigan, is engaged in a conversation with a man in a dark jacket, slightly shifting her head to the right.",The woman slightly shifts her head to the right.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,A7MkZRKBAWQ_segment_31_frame_0,woman,woman slightly shifts her head to the right,action,high,The woman's head position is altered to reflect the specified action.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000475_00,imgedit_00000475_00.png
imgedit_00000476_00,imgedit,action,8GmMLB5EFHY_segment_28_frame_2.jpg,8GmMLB5EFHY_segment_28_frame_57.jpg,,"A man in a grey t-shirt is sitting at a table, holding a white bottle in his right hand and looking down at it.","A man in a grey t-shirt is sitting at a table, holding a white bottle horizontally in his right hand while looking at it.",The person shifts the bottle from an upright position to holding it horizontally while interacting with the cap.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,8GmMLB5EFHY_segment_28_frame_2,bottle,bottle held horizontally,action,high,"The bottle is shifted from an upright position to a horizontal one, with the cap still visible.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000476_00,imgedit_00000476_00.png
imgedit_00000477_00,imgedit,action,R130kL-UCaA_segment_5_frame_0.jpg,R130kL-UCaA_segment_5_frame_55.jpg,,"A man with curly hair and glasses sits at a desk with a laptop, looking at the screen.","A man with curly hair and glasses sits at a desk with a laptop, looking at the screen and using a computer mouse.",The person moves their right hand from the laptop keyboard to the computer mouse.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,R130kL-UCaA_segment_5_frame_0,person,person with right hand on computer mouse,action,high,"The person's right hand is now on the mouse, indicating the action of moving from the keyboard to the mouse.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000477_00,imgedit_00000477_00.png
imgedit_00000478_00,imgedit,action,sMO02fT9RSU_segment_25_frame_0.jpg,sMO02fT9RSU_segment_25_frame_55.jpg,,A man in a suit stands at a podium on a stage with large screens displaying a presentation about location intelligence.,"A man in a suit stands at a podium on a stage with large screens displaying a presentation about location intelligence, gesturing with his right hand outward.",The man moves his right hand from resting on the podium to pointing or gesturing outward.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,sMO02fT9RSU_segment_25_frame_0,man,man pointing,action,high,"The man's right hand is in motion, moving from resting on the podium to a gesturing position.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000478_00,imgedit_00000478_00.png
imgedit_00000479_00,imgedit,action,A7NKVWsp6Bw_segment_37_frame_0.jpg,A7NKVWsp6Bw_segment_37_frame_55.jpg,,A man in a black hoodie and cap stands in a room with a colorful painting on the wall and a desk with multiple monitors.,"A man in a black hoodie and cap stands in a room with a colorful painting on the wall and a desk with multiple monitors, clenching his right hand into a fist.",The person clenches their right hand into a fist.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,A7NKVWsp6Bw_segment_37_frame_0,person,clenching his right hand into a fist,action,high,"The person's right hand is visibly clenched into a fist in the target image, which is consistent with the instruction. The background and other elements remain unchanged.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000479_00,imgedit_00000479_00.png
imgedit_00000480_00,imgedit,action,LslfXlONVc0_segment_1_frame_0.jpg,LslfXlONVc0_segment_1_frame_55.jpg,,A man in a green shirt rides a bicycle on a rural road.,"A man in a green shirt rides a bicycle on a rural road, straightening both arms.",The man straightens both arms while riding the bicycle.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,LslfXlONVc0_segment_1_frame_0,man,man with straightened arms,action,high,"The man's arms are straightened in the target image, consistent with the instruction.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000480_00,imgedit_00000480_00.png
imgedit_00000481_00,imgedit,action,R0stNqxa7mI_segment_0_frame_0.jpg,R0stNqxa7mI_segment_0_frame_55.jpg,,A man in a kitchen stands behind a counter with ingredients and a cooking pot.,"A man in a kitchen stands behind a counter with ingredients and a cooking pot, lowering his head and clapping his hands together.",The person lowers their head and claps their hands together.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,R0stNqxa7mI_segment_0_frame_0,the man,the man lowering his head and clapping his hands together,action,high,"The man's posture and hand gesture have been changed from a neutral stance to one of clapping, indicating a specific action.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000481_00,imgedit_00000481_00.png
imgedit_00000482_00,imgedit,action,afTw1DZ3fhg_segment_2_frame_30.jpg,afTw1DZ3fhg_segment_2_frame_85.jpg,,"A man with sunglasses holds a small fan in his left hand and a small light-blue fan in his right hand, standing in a park.","A man with sunglasses holds a small fan in his left hand and a small light-blue fan in his right hand, with the fan in his right hand rotated slightly upward, standing in a park.",The person holds the small fan with the right hand rotated slightly upward.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,afTw1DZ3fhg_segment_2_frame_30,small fan,small fan rotated slightly upward,action,high,The fan in the right hand is rotated slightly upward.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000482_00,imgedit_00000482_00.png
imgedit_00000483_00,imgedit,action,A7MkZRKBAWQ_segment_107_frame_0.jpg,A7MkZRKBAWQ_segment_107_frame_55.jpg,,A woman with blonde hair and red lipstick holds a folder close to her chest while standing next to a man in a red hat and brown cloak.,A woman with blonde hair and red lipstick holds a folder with one hand while a man in a red hat and brown cloak reaches out to shake her other hand.,The woman changes from holding the folder close to her chest with both hands to holding it with one hand while the man reaches out to shake her other hand.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,A7MkZRKBAWQ_segment_107_frame_0,woman,woman holding the folder with one hand,action,high,The woman's hand position changes from holding the folder close to her chest with both hands to holding it with one hand while the man reaches out to shake her other hand.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000483_00,imgedit_00000483_00.png
imgedit_00000484_00,imgedit,action,lPNMPMvZb0E_segment_27_frame_0.jpg,lPNMPMvZb0E_segment_27_frame_55.jpg,,A woman with long black hair and a black top is speaking to someone off-camera.,A woman with long black hair and a black top turns her head to the side while speaking to someone off-camera.,The woman turns her head to the side.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,lPNMPMvZb0E_segment_27_frame_0,woman,woman turning her head to the side,action,high,"The woman's head position changes from facing forward to angled to the side, indicating a turn of the head.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000484_00,imgedit_00000484_00.png
imgedit_00000485_00,imgedit,action,pw5CunjMsIE_segment_28_frame_89.jpg,pw5CunjMsIE_segment_28_frame_144.jpg,,A motorcyclist wearing a helmet and red and black gear rides a motorcycle on a dirt road through a forest.,"A motorcyclist wearing a helmet and red and black gear rides a motorcycle on a dirt road through a forest, raising their left hand.",A motorcyclist raises their left hand.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,pw5CunjMsIE_segment_28_frame_89,motorcyclist,motorcyclist raising their left hand,action,high,"The motorcyclist's left hand is raised in the target image, which is consistent with the instruction. The edit is a clear addition of the action.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000485_00,imgedit_00000485_00.png
imgedit_00000486_00,imgedit,action,5SbWm3YtBBA_segment_0_frame_0.jpg,5SbWm3YtBBA_segment_0_frame_55.jpg,,"A man in a suit with a small, white, triangular device on his neck.","A man in a suit with a small, white, triangular device on his neck, slightly turned to reveal more of his neck.",The person slightly turns their head to reveal more of their neck.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,5SbWm3YtBBA_segment_0_frame_0,device,device on the man's neck,action,high,"The man's head is slightly turned to reveal more of his neck, which is the key action in the edit.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000486_00,imgedit_00000486_00.png
imgedit_00000487_00,imgedit,action,gbhlieL2i4E_segment_27_frame_0.jpg,gbhlieL2i4E_segment_27_frame_50.jpg,,"A woman in a kitchen stands at a counter, holding a blue spoon and looking at a dish.",A woman in a kitchen leans forward and uses a spoon to scoop food from a dish on the counter.,A woman leans forward and scoops food from a dish.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,gbhlieL2i4E_segment_27_frame_0,woman,scooping food,action,high,The woman's posture and the action of scooping are consistent with the instruction. The change in her body position and the movement of the spoon indicate a clear action.,Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000487_00,imgedit_00000487_00.png
imgedit_00000488_00,imgedit,action,7dw5dDgBs7Q_segment_18_frame_0.jpg,7dw5dDgBs7Q_segment_18_frame_55.jpg,,A woman in a kitchen is stirring a bowl of batter with a wooden spoon.,"A woman in a kitchen is stirring a bowl of batter with a wooden spoon, holding the bowl upright.",The person stirs the mixture with a wooden spoon using a more upright posture.,,missing,0,D:/Datasets/ImgEdit/Parquet/action_part1.parquet,7dw5dDgBs7Q_segment_18_frame_0,person,person,action,high,"The person's posture is adjusted to be more upright, but the action of stirring remains the same.",Qwen/Qwen3-VL-2B-Instruct,,imgedit_00000488_00,imgedit_00000488_00.png
